logical_table,instance_id,episode_seed,episode_id,deal_rate,closing_offer,n_supporters,quorum_close_rate,outvoted_seats,outvoted_below_threshold,outvoted_z,outvoted_dissented,any_below_threshold,treated_seat,treated_reject_share,treated_accept_share,treated_dissent_rate,treated_is_outvoted,treated_below_threshold
one_rational,scorable_negotiation-L4-8a29217702,4,scorable_negotiation-moves_chat-31856c5606,1.0,P9,5.0,0.0,,nan,nan,nan,0.0,Casey,0.0,0.5,0.0,0.0,0.0
one_rational,scorable_negotiation-L2-df1e479b72,0,scorable_negotiation-moves_chat-320e5ec6dd,1.0,P8,5.0,0.0,,nan,nan,nan,0.0,Casey,0.0,0.2,0.0,0.0,0.0
one_rational,scorable_negotiation-L1-282034699c,2,scorable_negotiation-moves_chat-34533c5379,1.0,P10,5.0,0.0,,nan,nan,nan,0.0,Avery,0.0,0.5,0.0,0.0,0.0
one_rational,scorable_negotiation-L1-19dae4b672,1,scorable_negotiation-moves_chat-364a857182,1.0,P11,5.0,0.0,,nan,nan,nan,0.0,Devon,0.0,0.25,0.0,0.0,0.0
one_rational,scorable_negotiation-L3-46e1252af7,1,scorable_negotiation-moves_chat-3668024843,1.0,P3,5.0,0.0,,nan,nan,nan,0.0,Avery,0.0,0.25,0.0,0.0,0.0
one_rational,scorable_negotiation-L1-996daa4124,2,scorable_negotiation-moves_chat-366b58d559,1.0,P12,5.0,0.0,,nan,nan,nan,0.0,Avery,0.0,0.0,0.0,0.0,0.0
one_rational,scorable_negotiation-L4-712ba36a4f,0,scorable_negotiation-moves_chat-36fed091dd,0.0,,nan,nan,,nan,nan,nan,nan,Ember,0.0,1.0,nan,nan,nan
one_rational,scorable_negotiation-L0-65113008ad,4,scorable_negotiation-moves_chat-37bc4ecb25,0.0,,nan,nan,,nan,nan,nan,nan,Devon,0.0,0.0,nan,nan,nan
one_rational,scorable_negotiation-L0-34733a57e6,2,scorable_negotiation-moves_chat-3e1ce83a9f,0.0,,nan,nan,,nan,nan,nan,nan,Ember,0.0,0.25,nan,nan,nan
one_rational,scorable_negotiation-L0-a483b0d80d,3,scorable_negotiation-moves_chat-3f9dc209e4,1.0,P10,5.0,0.0,,nan,nan,nan,0.0,Blake,0.0,0.25,0.0,0.0,0.0
one_rational,scorable_negotiation-L0-32200851b2,1,scorable_negotiation-moves_chat-41dc3575a7,1.0,P9,5.0,0.0,,nan,nan,nan,0.0,Casey,0.0,0.5,0.0,0.0,0.0
one_rational,scorable_negotiation-L1-a9097927ce,1,scorable_negotiation-moves_chat-41fd2c3040,1.0,P8,5.0,0.0,,nan,nan,nan,0.0,Devon,0.0,0.4,0.0,0.0,0.0
one_rational,scorable_negotiation-L0-65113008ad,2,scorable_negotiation-moves_chat-4416f5696b,1.0,P9,5.0,0.0,,nan,nan,nan,0.0,Ember,0.0,0.25,0.0,0.0,0.0
one_rational,scorable_negotiation-L4-d49e5fe070,0,scorable_negotiation-moves_chat-449972e87e,1.0,P6,5.0,0.0,,nan,nan,nan,0.0,Ember,0.0,0.75,0.0,0.0,0.0
one_rational,scorable_negotiation-L2-0aa50f7b83,3,scorable_negotiation-moves_chat-48aeab26e0,1.0,P11,5.0,0.0,,nan,nan,nan,0.0,Devon,0.0,0.4,0.0,0.0,0.0
one_rational,scorable_negotiation-L0-65113008ad,1,scorable_negotiation-moves_chat-4a5e71aebb,1.0,P10,5.0,0.0,,nan,nan,nan,0.0,Casey,0.0,0.2,0.0,0.0,0.0
one_rational,scorable_negotiation-L0-611ee402f7,3,scorable_negotiation-moves_chat-4a6fcfc42b,1.0,P8,5.0,0.0,,nan,nan,nan,0.0,Blake,0.0,0.75,0.0,0.0,0.0
one_rational,scorable_negotiation-L1-a9097927ce,4,scorable_negotiation-moves_chat-4c10da6a68,1.0,P10,5.0,0.0,,nan,nan,nan,0.0,Ember,0.0,0.4,0.0,0.0,0.0
one_rational,scorable_negotiation-L1-aabb4d986b,0,scorable_negotiation-moves_chat-51e4079c7f,1.0,P6,5.0,0.0,,nan,nan,nan,0.0,Blake,0.0,0.5,0.0,0.0,0.0
one_rational,scorable_negotiation-L1-19dae4b672,0,scorable_negotiation-moves_chat-53579d2978,1.0,P11,5.0,0.0,,nan,nan,nan,0.0,Blake,0.0,0.5,0.0,0.0,0.0
one_rational,scorable_negotiation-L2-0aa50f7b83,0,scorable_negotiation-moves_chat-53ca440348,1.0,P10,5.0,0.0,,nan,nan,nan,0.0,Casey,0.0,0.4,0.0,0.0,0.0
one_rational,scorable_negotiation-L4-712ba36a4f,3,scorable_negotiation-moves_chat-563521025c,1.0,P10,5.0,0.0,,nan,nan,nan,0.0,Avery,0.0,0.2,0.0,0.0,0.0
one_rational,scorable_negotiation-L3-d9a0ef3c04,2,scorable_negotiation-moves_chat-57d829b632,0.0,,nan,nan,,nan,nan,nan,nan,Casey,0.2,0.0,nan,nan,nan
one_rational,scorable_negotiation-L2-103cef6017,2,scorable_negotiation-moves_chat-5dec9b2423,1.0,P10,5.0,0.0,,nan,nan,nan,0.0,Blake,0.0,0.4,0.0,0.0,0.0
one_rational,scorable_negotiation-L4-8a29217702,2,scorable_negotiation-moves_chat-60f4be39fc,0.0,,nan,nan,,nan,nan,nan,nan,Devon,0.2,0.4,nan,nan,nan
one_rational,scorable_negotiation-L2-adac68f4ac,1,scorable_negotiation-moves_chat-6529c7f2a7,0.0,,nan,nan,,nan,nan,nan,nan,Ember,0.2,0.0,nan,nan,nan
one_rational,scorable_negotiation-L3-9a673abad3,2,scorable_negotiation-moves_chat-66bb9045b2,1.0,P10,5.0,0.0,,nan,nan,nan,0.0,Casey,0.0,0.8,0.0,0.0,0.0
one_rational,scorable_negotiation-L0-a483b0d80d,1,scorable_negotiation-moves_chat-6ca43d5032,1.0,P8,5.0,0.0,,nan,nan,nan,0.0,Casey,0.0,0.75,0.0,0.0,0.0
one_rational,scorable_negotiation-L4-faf2ca7d47,1,scorable_negotiation-moves_chat-6f07e391f1,1.0,P8,5.0,0.0,,nan,nan,nan,0.0,Blake,0.0,0.5,0.0,0.0,0.0
one_rational,scorable_negotiation-L3-a8641f6c33,1,scorable_negotiation-moves_chat-6fbebbf484,0.0,,nan,nan,,nan,nan,nan,nan,Avery,0.0,0.2,nan,nan,nan
one_rational,scorable_negotiation-L1-a9097927ce,3,scorable_negotiation-moves_chat-72304174fe,0.0,,nan,nan,,nan,nan,nan,nan,Casey,0.0,0.2,nan,nan,nan
one_rational,scorable_negotiation-L3-a8641f6c33,2,scorable_negotiation-moves_chat-736a86d7b3,1.0,P5,5.0,0.0,,nan,nan,nan,0.0,Casey,0.0,0.25,0.0,0.0,0.0
one_rational,scorable_negotiation-L3-9a673abad3,4,scorable_negotiation-moves_chat-765333dfb2,0.0,,nan,nan,,nan,nan,nan,nan,Blake,0.2,0.2,nan,nan,nan
one_rational,scorable_negotiation-L3-9a1b1c0960,1,scorable_negotiation-moves_chat-77901242d6,1.0,P11,5.0,0.0,,nan,nan,nan,0.0,Avery,0.0,0.25,0.0,0.0,0.0
one_rational,scorable_negotiation-L0-a483b0d80d,4,scorable_negotiation-moves_chat-77fddce8a3,1.0,P7,5.0,0.0,,nan,nan,nan,0.0,Devon,0.0,0.5,0.0,0.0,0.0
one_rational,scorable_negotiation-L3-46e1252af7,3,scorable_negotiation-moves_chat-787473135d,1.0,P4,5.0,0.0,,nan,nan,nan,0.0,Ember,0.0,0.0,0.0,0.0,0.0
one_rational,scorable_negotiation-L0-611ee402f7,0,scorable_negotiation-moves_chat-78d99cf58b,1.0,P11,5.0,0.0,,nan,nan,nan,0.0,Avery,0.0,0.75,0.0,0.0,0.0
one_rational,scorable_negotiation-L1-19dae4b672,3,scorable_negotiation-moves_chat-7d96262896,1.0,P9,5.0,0.0,,nan,nan,nan,0.0,Casey,0.0,0.5,0.0,0.0,0.0
one_rational,scorable_negotiation-L0-32200851b2,2,scorable_negotiation-moves_chat-80b4841231,1.0,P11,5.0,0.0,,nan,nan,nan,0.0,Ember,0.0,0.6,0.0,0.0,0.0
one_rational,scorable_negotiation-L0-65113008ad,0,scorable_negotiation-moves_chat-87f900bc6f,1.0,P13,5.0,0.0,,nan,nan,nan,0.0,Avery,0.0,0.2,0.0,0.0,0.0
one_rational,scorable_negotiation-L1-282034699c,3,scorable_negotiation-moves_chat-88aa633f6f,1.0,P11,5.0,0.0,,nan,nan,nan,0.0,Casey,0.0,0.4,0.0,0.0,0.0
one_rational,scorable_negotiation-L0-611ee402f7,1,scorable_negotiation-moves_chat-8b69055ab7,0.0,,nan,nan,,nan,nan,nan,nan,Casey,0.2,0.0,nan,nan,nan
one_rational,scorable_negotiation-L2-0aa50f7b83,4,scorable_negotiation-moves_chat-8bb2798183,1.0,P9,5.0,0.0,,nan,nan,nan,0.0,Avery,0.0,0.25,0.0,0.0,0.0
one_rational,scorable_negotiation-L1-19dae4b672,2,scorable_negotiation-moves_chat-8c8992b918,1.0,P9,5.0,0.0,,nan,nan,nan,0.0,Avery,0.0,0.25,0.0,0.0,0.0
one_rational,scorable_negotiation-L2-df1e479b72,1,scorable_negotiation-moves_chat-8d40f1750f,1.0,P11,5.0,0.0,,nan,nan,nan,0.0,Ember,0.0,0.4,0.0,0.0,0.0
one_rational,scorable_negotiation-L1-282034699c,4,scorable_negotiation-moves_chat-8f14479583,1.0,P9,5.0,0.0,,nan,nan,nan,0.0,Ember,0.0,0.3333333333333333,0.0,0.0,0.0
one_rational,scorable_negotiation-L1-996daa4124,1,scorable_negotiation-moves_chat-8f2d15af6a,1.0,P11,5.0,0.0,,nan,nan,nan,0.0,Devon,0.0,0.2,0.0,0.0,0.0
one_rational,scorable_negotiation-L3-46e1252af7,0,scorable_negotiation-moves_chat-9075315206,1.0,P8,5.0,0.0,,nan,nan,nan,0.0,Devon,0.0,0.6,0.0,0.0,0.0
one_rational,scorable_negotiation-L2-1fc37540c8,0,scorable_negotiation-moves_chat-9439a75836,1.0,P11,5.0,0.0,,nan,nan,nan,0.0,Casey,0.0,0.4,0.0,0.0,0.0
one_rational,scorable_negotiation-L3-9a673abad3,0,scorable_negotiation-moves_chat-996243b191,0.0,,nan,nan,,nan,nan,nan,nan,Devon,0.2,0.0,nan,nan,nan
one_rational,scorable_negotiation-L0-a483b0d80d,0,scorable_negotiation-moves_chat-9b1730405e,1.0,P6,5.0,0.0,,nan,nan,nan,0.0,Avery,0.0,0.25,0.0,0.0,0.0
one_rational,scorable_negotiation-L1-282034699c,0,scorable_negotiation-moves_chat-9be13e1126,1.0,P12,5.0,0.0,,nan,nan,nan,0.0,Blake,0.0,0.4,0.0,0.0,0.0
one_rational,scorable_negotiation-L4-712ba36a4f,1,scorable_negotiation-moves_chat-9c49e67774,0.0,,nan,nan,,nan,nan,nan,nan,Blake,0.2,0.4,nan,nan,nan
one_rational,scorable_negotiation-L4-d49e5fe070,4,scorable_negotiation-moves_chat-9f79e5f31d,1.0,P7,5.0,0.0,,nan,nan,nan,0.0,Casey,0.0,0.25,0.0,0.0,0.0
one_rational,scorable_negotiation-L2-1fc37540c8,3,scorable_negotiation-moves_chat-9f8bdbe606,1.0,P13,5.0,0.0,,nan,nan,nan,0.0,Devon,0.0,0.2,0.0,0.0,0.0
one_rational,scorable_negotiation-L3-d9a0ef3c04,3,scorable_negotiation-moves_chat-a165833071,1.0,P7,5.0,0.0,,nan,nan,nan,0.0,Ember,0.0,0.6666666666666666,0.0,0.0,0.0
one_rational,scorable_negotiation-L2-1fc37540c8,4,scorable_negotiation-moves_chat-a5fd8da16c,1.0,P10,5.0,0.0,,nan,nan,nan,0.0,Avery,0.0,0.2,0.0,0.0,0.0
one_rational,scorable_negotiation-L3-46e1252af7,2,scorable_negotiation-moves_chat-aacc6e441b,0.0,,nan,nan,,nan,nan,nan,nan,Casey,0.2,0.0,nan,nan,nan
one_rational,scorable_negotiation-L3-a8641f6c33,3,scorable_negotiation-moves_chat-abdcbaf4e6,1.0,P11,5.0,0.0,,nan,nan,nan,0.0,Ember,0.0,0.4,0.0,0.0,0.0
one_rational,scorable_negotiation-L1-996daa4124,3,scorable_negotiation-moves_chat-abf556f65d,0.0,,nan,nan,,nan,nan,nan,nan,Casey,0.0,0.2,nan,nan,nan
one_rational,scorable_negotiation-L1-a9097927ce,2,scorable_negotiation-moves_chat-ac9ab861a0,1.0,P5,5.0,0.0,,nan,nan,nan,0.0,Avery,0.0,0.5,0.0,0.0,0.0
one_rational,scorable_negotiation-L0-611ee402f7,2,scorable_negotiation-moves_chat-aff961b15f,1.0,P10,5.0,0.0,,nan,nan,nan,0.0,Ember,0.0,0.5,0.0,0.0,0.0
one_rational,scorable_negotiation-L3-d9a0ef3c04,0,scorable_negotiation-moves_chat-b0d2e20de2,1.0,P9,5.0,0.0,,nan,nan,nan,0.0,Devon,0.0,0.25,0.0,0.0,0.0
one_rational,scorable_negotiation-L0-34733a57e6,1,scorable_negotiation-moves_chat-b4eb78dbc3,1.0,P11,5.0,0.0,,nan,nan,nan,0.0,Casey,0.0,0.25,0.0,0.0,0.0
one_rational,scorable_negotiation-L2-1fc37540c8,2,scorable_negotiation-moves_chat-b5c33f8b1f,1.0,P8,5.0,0.0,,nan,nan,nan,0.0,Blake,0.0,0.25,0.0,0.0,0.0
one_rational,scorable_negotiation-L2-103cef6017,1,scorable_negotiation-moves_chat-b69cc4c169,1.0,P6,5.0,0.0,,nan,nan,nan,0.0,Ember,0.0,0.75,0.0,0.0,0.0
one_rational,scorable_negotiation-L1-996daa4124,0,scorable_negotiation-moves_chat-b80627e215,1.0,P13,5.0,0.0,,nan,nan,nan,0.0,Blake,0.0,0.2,0.0,0.0,0.0
one_rational,scorable_negotiation-L2-0aa50f7b83,2,scorable_negotiation-moves_chat-bb9b6e34b4,0.0,,nan,nan,,nan,nan,nan,nan,Blake,0.0,0.2,nan,nan,nan
one_rational,scorable_negotiation-L4-faf2ca7d47,4,scorable_negotiation-moves_chat-bbdb88c701,0.0,,nan,nan,,nan,nan,nan,nan,Casey,0.2,0.2,nan,nan,nan
one_rational,scorable_negotiation-L3-9a1b1c0960,4,scorable_negotiation-moves_chat-be4e14d2ed,1.0,P13,5.0,0.0,,nan,nan,nan,0.0,Blake,0.0,0.4,0.0,0.0,0.0
one_rational,scorable_negotiation-L2-adac68f4ac,3,scorable_negotiation-moves_chat-bf7397e05d,1.0,P7,5.0,0.0,,nan,nan,nan,0.0,Devon,0.0,0.5,0.0,0.0,0.0
one_rational,scorable_negotiation-L4-8a29217702,1,scorable_negotiation-moves_chat-c00277fe7c,1.0,P11,5.0,0.0,,nan,nan,nan,0.0,Blake,0.0,0.2,0.0,0.0,0.0
one_rational,scorable_negotiation-L2-adac68f4ac,4,scorable_negotiation-moves_chat-c46e2221fb,0.0,,nan,nan,,nan,nan,nan,nan,Avery,0.2,0.4,nan,nan,nan
one_rational,scorable_negotiation-L1-996daa4124,4,scorable_negotiation-moves_chat-cb20b873e2,1.0,P7,5.0,0.0,,nan,nan,nan,0.0,Ember,0.0,0.8,0.0,0.0,0.0
one_rational,scorable_negotiation-L0-65113008ad,3,scorable_negotiation-moves_chat-d1695f76c0,1.0,P8,5.0,0.0,,nan,nan,nan,0.0,Blake,0.0,0.25,0.0,0.0,0.0
one_rational,scorable_negotiation-L2-adac68f4ac,2,scorable_negotiation-moves_chat-da8c413215,0.0,,nan,nan,,nan,nan,nan,nan,Blake,0.0,0.2,nan,nan,nan
one_rational,scorable_negotiation-L4-d49e5fe070,3,scorable_negotiation-moves_chat-dacf03d7b4,1.0,P8,5.0,0.0,,nan,nan,nan,0.0,Avery,0.0,0.25,0.0,0.0,0.0
one_rational,scorable_negotiation-L0-32200851b2,0,scorable_negotiation-moves_chat-dc47445a88,0.0,,nan,nan,,nan,nan,nan,nan,Avery,0.0,0.2,nan,nan,nan
one_rational,scorable_negotiation-L4-8a29217702,0,scorable_negotiation-moves_chat-dff91e742b,0.0,,nan,nan,,nan,nan,nan,nan,Ember,0.0,0.0,nan,nan,nan
one_rational,scorable_negotiation-L1-aabb4d986b,1,scorable_negotiation-moves_chat-e14e4a6c52,1.0,P9,5.0,0.0,,nan,nan,nan,0.0,Devon,0.0,0.25,0.0,0.0,0.0
one_rational,scorable_negotiation-L2-103cef6017,4,scorable_negotiation-moves_chat-e6326f9534,1.0,P6,5.0,0.0,,nan,nan,nan,0.0,Avery,0.0,0.75,0.0,0.0,0.0
one_rational,scorable_negotiation-L3-a8641f6c33,0,scorable_negotiation-moves_chat-e836c3f70e,1.0,P14,5.0,0.0,,nan,nan,nan,0.0,Devon,0.0,0.4,0.0,0.0,0.0
one_rational,scorable_negotiation-L4-712ba36a4f,4,scorable_negotiation-moves_chat-e99226b101,0.0,,nan,nan,,nan,nan,nan,nan,Casey,0.2,0.0,nan,nan,nan
one_rational,scorable_negotiation-L0-32200851b2,4,scorable_negotiation-moves_chat-ea21288d42,1.0,P9,5.0,0.0,,nan,nan,nan,0.0,Devon,0.0,0.25,0.0,0.0,0.0
one_rational,scorable_negotiation-L1-aabb4d986b,4,scorable_negotiation-moves_chat-f54f6d150d,1.0,P8,5.0,0.0,,nan,nan,nan,0.0,Ember,0.0,0.75,0.0,0.0,0.0
one_rational,scorable_negotiation-L0-611ee402f7,4,scorable_negotiation-moves_chat-f6530990d4,1.0,P7,5.0,0.0,,nan,nan,nan,0.0,Devon,0.0,1.0,0.0,0.0,0.0
one_rational,scorable_negotiation-L0-32200851b2,3,scorable_negotiation-moves_chat-f693a5471e,1.0,P11,5.0,0.0,,nan,nan,nan,0.0,Blake,0.0,0.0,0.0,0.0,0.0
one_rational,scorable_negotiation-L2-0aa50f7b83,1,scorable_negotiation-moves_chat-f7590d6069,1.0,P9,5.0,0.0,,nan,nan,nan,0.0,Ember,0.0,0.25,0.0,0.0,0.0
one_rational,scorable_negotiation-L1-aabb4d986b,3,scorable_negotiation-moves_chat-f7de790a8f,1.0,P10,5.0,0.0,,nan,nan,nan,0.0,Casey,0.0,0.25,0.0,0.0,0.0
one_rational,scorable_negotiation-L4-faf2ca7d47,2,scorable_negotiation-moves_chat-f9045c6cd5,1.0,P10,5.0,0.0,,nan,nan,nan,0.0,Devon,0.0,0.2,0.0,0.0,0.0
one_rational,scorable_negotiation-L3-9a1b1c0960,2,scorable_negotiation-moves_chat-f94760893c,0.0,,nan,nan,,nan,nan,nan,nan,Casey,0.2,0.2,nan,nan,nan
one_rational,scorable_negotiation-L2-1fc37540c8,1,scorable_negotiation-moves_chat-f9c0482141,1.0,P10,5.0,0.0,,nan,nan,nan,0.0,Ember,0.0,0.4,0.0,0.0,0.0
one_rational,scorable_negotiation-L4-faf2ca7d47,3,scorable_negotiation-moves_chat-fb6601ee3a,1.0,P11,5.0,0.0,,nan,nan,nan,0.0,Avery,0.0,0.6,0.0,0.0,0.0
one_rational,scorable_negotiation-L4-d49e5fe070,2,scorable_negotiation-moves_chat-fc3daf64fa,1.0,P8,5.0,0.0,,nan,nan,nan,0.0,Devon,0.0,0.4,0.0,0.0,0.0
one_rational,scorable_negotiation-L1-19dae4b672,4,scorable_negotiation-moves_chat-fd29589834,1.0,P11,5.0,0.0,,nan,nan,nan,0.0,Ember,0.0,0.2,0.0,0.0,0.0
one_rational,scorable_negotiation-L3-46e1252af7,4,scorable_negotiation-moves_chat-fd5eeab08e,1.0,P3,5.0,0.0,,nan,nan,nan,0.0,Blake,0.0,1.0,0.0,0.0,0.0
all_llm_quorum_4,scorable_negotiation-L0-65113008ad,4,scorable_negotiation-moves_chat-038c7e7ad5,1.0,P6,4.0,1.0,Ember,0.0,0.274336,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L0-32200851b2,4,scorable_negotiation-moves_chat-0a28b7bf29,1.0,P3,4.0,1.0,Devon,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L0-611ee402f7,0,scorable_negotiation-moves_chat-0e1b24ee6b,1.0,P4,4.0,1.0,Casey,1.0,-0.112676,0.0,1.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L0-34733a57e6,4,scorable_negotiation-moves_chat-25a7eab370,1.0,P7,4.0,1.0,Ember,0.0,0.469388,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L0-32200851b2,3,scorable_negotiation-moves_chat-2965a9d052,1.0,P4,4.0,1.0,Devon,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L0-32200851b2,1,scorable_negotiation-moves_chat-3d897a4319,1.0,P7,4.0,1.0,Devon,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L0-65113008ad,0,scorable_negotiation-moves_chat-3f5a08b38a,1.0,P8,4.0,1.0,Devon,0.0,0.076087,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L0-a483b0d80d,3,scorable_negotiation-moves_chat-6039b728cc,1.0,P8,4.0,1.0,Ember,0.0,0.133333,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L0-34733a57e6,1,scorable_negotiation-moves_chat-658245c97c,1.0,P7,4.0,1.0,Devon,0.0,0.39759,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L0-32200851b2,0,scorable_negotiation-moves_chat-6b963bf553,1.0,P7,4.0,1.0,Devon,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L0-a483b0d80d,1,scorable_negotiation-moves_chat-7472798fc2,1.0,P9,4.0,1.0,Devon,0.0,0.556818,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L0-65113008ad,2,scorable_negotiation-moves_chat-79f7fdd4ab,1.0,P6,4.0,1.0,Ember,0.0,0.115044,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L0-a483b0d80d,0,scorable_negotiation-moves_chat-7bde295e67,1.0,P5,4.0,1.0,Avery,0.0,0.117021,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L0-32200851b2,2,scorable_negotiation-moves_chat-91153f9d43,1.0,P8,4.0,1.0,Devon,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L0-611ee402f7,4,scorable_negotiation-moves_chat-a49c949756,1.0,P6,4.0,1.0,Casey,1.0,-0.112676,0.0,1.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L0-611ee402f7,2,scorable_negotiation-moves_chat-ad19d5bb31,1.0,P3,4.0,1.0,Devon,0.0,0.465347,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L0-65113008ad,1,scorable_negotiation-moves_chat-c06a105c53,1.0,P9,4.0,1.0,Devon,0.0,0.804348,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L0-65113008ad,3,scorable_negotiation-moves_chat-e124de34f9,1.0,P7,4.0,1.0,Avery,0.0,0.27381,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L0-611ee402f7,3,scorable_negotiation-moves_chat-ed36c2ef97,1.0,P2,4.0,1.0,Devon,0.0,0.465347,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L0-34733a57e6,2,scorable_negotiation-moves_chat-f3bad9f740,1.0,P5,4.0,1.0,Avery,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L0-34733a57e6,3,scorable_negotiation-moves_chat-f4c1b186c4,1.0,P4,4.0,1.0,Ember,0.0,0.234694,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L0-a483b0d80d,4,scorable_negotiation-moves_chat-f4dae86ef0,1.0,P4,4.0,1.0,Avery,0.0,0.117021,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L0-a483b0d80d,2,scorable_negotiation-moves_chat-f93f38de2a,1.0,P5,4.0,1.0,Ember,0.0,0.233333,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L0-34733a57e6,0,scorable_negotiation-moves_chat-f95a6632a3,1.0,P10,4.0,1.0,Casey,0.0,0.577465,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L0-611ee402f7,1,scorable_negotiation-moves_chat-ff5d0e58ae,1.0,P4,4.0,1.0,Casey,1.0,-0.112676,0.0,1.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L1-996daa4124,2,scorable_negotiation-moves_chat-12c8becc3f,1.0,P2,4.0,1.0,Ember,1.0,-0.030303,0.0,1.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L1-282034699c,1,scorable_negotiation-moves_chat-179a37b734,1.0,P4,4.0,1.0,Devon,0.0,0.537736,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L1-996daa4124,0,scorable_negotiation-moves_chat-2ad3df7baf,1.0,P4,4.0,1.0,Ember,1.0,-0.030303,1.0,1.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L1-a9097927ce,2,scorable_negotiation-moves_chat-2bd017e065,1.0,P3,4.0,1.0,Casey,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L1-a9097927ce,1,scorable_negotiation-moves_chat-2e591cd1cc,1.0,P7,4.0,1.0,Devon,0.0,0.544118,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L1-a9097927ce,4,scorable_negotiation-moves_chat-2f0670ef91,1.0,P8,4.0,1.0,Casey,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L1-19dae4b672,2,scorable_negotiation-moves_chat-42026a2ce0,1.0,P5,4.0,1.0,Avery,0.0,0.125874,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L1-19dae4b672,3,scorable_negotiation-moves_chat-5ab0d20b1a,1.0,P7,4.0,1.0,Avery,0.0,0.496503,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L1-282034699c,0,scorable_negotiation-moves_chat-660bfc7c1c,1.0,P8,4.0,1.0,Casey,0.0,0.170213,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L1-aabb4d986b,4,scorable_negotiation-moves_chat-6df1638c3e,1.0,P1,4.0,1.0,Avery,0.0,0.088608,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L1-996daa4124,1,scorable_negotiation-moves_chat-71cfbdec9a,1.0,P7,4.0,1.0,Ember,1.0,-0.030303,0.0,1.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L1-19dae4b672,1,scorable_negotiation-moves_chat-7434575c52,1.0,P10,4.0,1.0,Devon,0.0,0.709677,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L1-aabb4d986b,2,scorable_negotiation-moves_chat-7730e7920b,1.0,P7,4.0,1.0,Avery,0.0,0.088608,0.0,0.0,,nan,nan,nan,nan,nan
all_llm_quorum_4,scorable_negotiation-L1-a9097927ce,0,scorable_negotiation-moves_chat-902aa1c53a,1.0,P2,4.0,1.0,Casey,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan
