cell_id,run_dir,arm,instance_id,episode_seed,episode_id,bank_position,family,channel,value_structure,n_items,horizon,scrambled,policy_seats,mean_efficiency,mean_suppression,revenue,stage_completion_rate,parse_ok_rate,api_silence_rate,clock_ceiling_rate,dm_volume,broadcasts,revenue_ratio,benchmark_revenue,onset_stage,onset_censored,ever_agreement,stages_completed,fallback_moves,api_silence,vintage
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_oracle,auction-1lot-84004,0,auction-all_oracle-c8503887b7,4,sealed_single,silent,ipv,1,1,False,"oracle,oracle,oracle,oracle,oracle",1.0,0.0,76.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,76.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_oracle,auction-1lot-84008,0,auction-all_oracle-cafa7e9fb5,8,sealed_single,silent,ipv,1,1,False,"oracle,oracle,oracle,oracle,oracle",1.0,0.0,57.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,57.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_oracle,auction-1lot-84023,1,auction-all_oracle-d034eb80f8,23,sealed_single,silent,ipv,1,1,False,"oracle,oracle,oracle,oracle,oracle",0.9629629629629629,0.0,92.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,92.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_oracle,auction-1lot-84019,1,auction-all_oracle-dbca91ac64,19,sealed_single,silent,ipv,1,1,False,"oracle,oracle,oracle,oracle,oracle",1.0,0.0,70.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,70.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_oracle,auction-1lot-84018,1,auction-all_oracle-dea3e416ee,18,sealed_single,silent,ipv,1,1,False,"oracle,oracle,oracle,oracle,oracle",1.0,0.0,91.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,91.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_oracle,auction-1lot-84010,0,auction-all_oracle-e84a546109,10,sealed_single,silent,ipv,1,1,False,"oracle,oracle,oracle,oracle,oracle",0.9411764705882353,0.0,45.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,45.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_oracle,auction-1lot-84015,1,auction-all_oracle-eadfc255ca,15,sealed_single,silent,ipv,1,1,False,"oracle,oracle,oracle,oracle,oracle",1.0,0.0,110.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,110.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_oracle,auction-1lot-84016,1,auction-all_oracle-ee2e4a5cb4,16,sealed_single,silent,ipv,1,1,False,"oracle,oracle,oracle,oracle,oracle",1.0,0.0,84.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,84.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_oracle,auction-1lot-84017,0,auction-all_oracle-ef5950d638,17,sealed_single,silent,ipv,1,1,False,"oracle,oracle,oracle,oracle,oracle",0.9897959183673469,0.0,83.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,83.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_oracle,auction-1lot-84006,1,auction-all_oracle-f1ee40df61,6,sealed_single,silent,ipv,1,1,False,"oracle,oracle,oracle,oracle,oracle",0.953125,0.0,45.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,45.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_oracle,auction-1lot-84006,0,auction-all_oracle-f20f68869e,6,sealed_single,silent,ipv,1,1,False,"oracle,oracle,oracle,oracle,oracle",0.953125,0.0,45.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,45.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_oracle,auction-1lot-84007,1,auction-all_oracle-f9bcd30c75,7,sealed_single,silent,ipv,1,1,False,"oracle,oracle,oracle,oracle,oracle",1.0,0.0,81.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,81.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_oracle,auction-1lot-84014,0,auction-all_oracle-fa02a0cb12,14,sealed_single,silent,ipv,1,1,False,"oracle,oracle,oracle,oracle,oracle",1.0,0.0,111.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,111.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_oracle,auction-1lot-84001,0,auction-all_oracle-fbe8e3db77,1,sealed_single,silent,ipv,1,1,False,"oracle,oracle,oracle,oracle,oracle",1.0,0.0,119.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,119.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_oracle,auction-1lot-84023,0,auction-all_oracle-ff58f68c01,23,sealed_single,silent,ipv,1,1,False,"oracle,oracle,oracle,oracle,oracle",0.9629629629629629,0.0,92.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,92.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_rational,auction-1lot-84010,0,auction-all_rational-03034f4742,10,sealed_single,silent,ipv,1,1,False,"rational,rational,rational,rational,rational",0.9411764705882353,0.0,45.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,45.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_rational,auction-1lot-84005,0,auction-all_rational-0c872b4e29,5,sealed_single,silent,ipv,1,1,False,"rational,rational,rational,rational,rational",1.0,0.0,68.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,68.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_rational,auction-1lot-84007,1,auction-all_rational-1184ae2493,7,sealed_single,silent,ipv,1,1,False,"rational,rational,rational,rational,rational",1.0,0.0,81.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,81.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_rational,auction-1lot-84005,1,auction-all_rational-121d585124,5,sealed_single,silent,ipv,1,1,False,"rational,rational,rational,rational,rational",1.0,0.0,68.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,68.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_rational,auction-1lot-84002,1,auction-all_rational-25ed7128ec,2,sealed_single,silent,ipv,1,1,False,"rational,rational,rational,rational,rational",1.0,0.0,74.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,74.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_rational,auction-1lot-84022,1,auction-all_rational-3299c8a859,22,sealed_single,silent,ipv,1,1,False,"rational,rational,rational,rational,rational",0.9770992366412213,0.0,115.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,115.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_rational,auction-1lot-84011,1,auction-all_rational-33cd443a73,11,sealed_single,silent,ipv,1,1,False,"rational,rational,rational,rational,rational",1.0,0.0,67.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,67.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_rational,auction-1lot-84015,0,auction-all_rational-379557fa12,15,sealed_single,silent,ipv,1,1,False,"rational,rational,rational,rational,rational",1.0,0.0,110.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,110.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_rational,auction-1lot-84014,0,auction-all_rational-38fb3154e9,14,sealed_single,silent,ipv,1,1,False,"rational,rational,rational,rational,rational",1.0,0.0,111.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,111.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_rational,auction-1lot-84001,1,auction-all_rational-39dde051b6,1,sealed_single,silent,ipv,1,1,False,"rational,rational,rational,rational,rational",1.0,0.0,119.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,119.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_rational,auction-1lot-84016,0,auction-all_rational-3a09e53e47,16,sealed_single,silent,ipv,1,1,False,"rational,rational,rational,rational,rational",1.0,0.0,84.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,84.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_rational,auction-1lot-84003,0,auction-all_rational-3ab8d0e9f2,3,sealed_single,silent,ipv,1,1,False,"rational,rational,rational,rational,rational",1.0,0.0,66.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,66.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_rational,auction-1lot-84010,1,auction-all_rational-3ae8af9cc5,10,sealed_single,silent,ipv,1,1,False,"rational,rational,rational,rational,rational",0.9411764705882353,0.0,45.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,45.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_rational,auction-1lot-84007,0,auction-all_rational-43f41544e9,7,sealed_single,silent,ipv,1,1,False,"rational,rational,rational,rational,rational",1.0,0.0,81.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,81.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_rational,auction-1lot-84019,0,auction-all_rational-50e6edea1b,19,sealed_single,silent,ipv,1,1,False,"rational,rational,rational,rational,rational",1.0,0.0,70.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,70.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_rational,auction-1lot-84004,1,auction-all_rational-5b78d55d61,4,sealed_single,silent,ipv,1,1,False,"rational,rational,rational,rational,rational",1.0,0.0,76.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,76.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
O2,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__O2__llm,all_rational,auction-1lot-84017,1,auction-all_rational-603da5222a,17,sealed_single,silent,ipv,1,1,False,"rational,rational,rational,rational,rational",0.9897959183673469,0.0,83.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,83.0,,1.0,0.0,1,0,0,"{""api_turn_token_floor"": 16384, ""bank"": ""/juice2/u/siddharth/ii_mats/experiments/rational_agents/auction/banks/auction_single_v1"", ""bank_schema"": ""auction-bank-v1"", ""channel"": ""silent"", ""family"": null, ""horizon"": 1, ""model_thinking"": ""on"", ""models"": [""anthropic:claude-opus-4-8""], ""prompt_cache"": true, ""refusal_ladder"": [""nonce"", ""permute"", ""reframe""], ""scramble_cards"": false, ""turn_max_tokens"": 4096, ""value_structure"": ""ipv""}"
