cell_id,run_dir,arm,instance_id,episode_seed,episode_id,bank_position,family,channel,value_structure,n_items,horizon,scrambled,policy_seats,stage,efficiency,suppression,suppression_vs_truthful,bid_value_ratio,bid_benchmark_ratio,revenue,revenue_normalized,overbid_own_value_rate,never_bid_rate,benchmark,benchmark_revenue,agreement_in_force,n_suppressed_seats
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84023,0,auction-all_llm-34539524ec,23,sealed_single,dm,apv,1,8,False,none,6,1.0,0.0,0.0392156862745098,0.9080213903743315,1.0,82.0,0.6212121212121212,0.0,0.0,truthful,82.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84023,0,auction-all_llm-34539524ec,23,sealed_single,dm,apv,1,8,False,none,7,1.0,0.0,0.051948051948051945,0.961038961038961,1.0,100.0,0.847457627118644,0.0,0.2,truthful,100.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84023,0,auction-all_llm-34539524ec,23,sealed_single,dm,apv,1,8,False,none,8,1.0,0.0,0.11118421052631579,0.9110526315789474,1.0,97.0,0.8660714285714286,0.0,0.0,truthful,97.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84019,0,auction-all_llm-3737072804,19,sealed_single,dm,apv,1,8,False,none,1,1.0,0.0,0.11261463765509801,0.9099082898759215,1.0,58.0,0.6744186046511628,0.0,0.0,truthful,58.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84019,0,auction-all_llm-3737072804,19,sealed_single,dm,apv,1,8,False,none,2,1.0,0.0,0.07530120481927711,0.9094838067867801,1.0,124.0,0.5688073394495413,0.0,0.0,truthful,124.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84019,0,auction-all_llm-3737072804,19,sealed_single,dm,apv,1,8,False,none,3,0.9320388349514563,0.0,0.11198916233912846,0.9104086701286972,1.0,88.0,0.8543689320388349,0.0,0.0,truthful,88.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84019,0,auction-all_llm-3737072804,19,sealed_single,dm,apv,1,8,False,none,4,1.0,0.0,0.11235210118319053,0.9101183190534474,1.0,91.0,0.7583333333333333,0.0,0.0,truthful,91.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84019,0,auction-all_llm-3737072804,19,sealed_single,dm,apv,1,8,False,none,5,0.9136690647482014,0.0,0.07553956834532374,0.9096470854812214,1.0,106.0,0.762589928057554,0.0,0.0,truthful,106.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84019,0,auction-all_llm-3737072804,19,sealed_single,dm,apv,1,8,False,none,6,1.0,0.0,0.0392156862745098,0.9086274509803921,1.0,80.0,0.6666666666666666,0.0,0.0,truthful,80.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84019,0,auction-all_llm-3737072804,19,sealed_single,dm,apv,1,8,False,none,7,1.0,0.0,0.07317073170731707,0.9128919860627178,1.0,53.0,0.7571428571428571,0.0,0.0,truthful,53.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84019,0,auction-all_llm-3737072804,19,sealed_single,dm,apv,1,8,False,none,8,1.0,0.0,0.07459677419354839,0.9103225806451614,1.0,113.0,0.70625,0.0,0.0,truthful,113.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84017,0,auction-all_llm-3c2694988d,17,sealed_single,dm,apv,1,8,False,none,1,1.0,0.0,0.11119270137961726,0.9110458388963062,1.0,123.0,0.8723404255319149,0.0,0.0,truthful,123.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84017,0,auction-all_llm-3c2694988d,17,sealed_single,dm,apv,1,8,False,none,2,1.0,0.0,0.11272123893805311,0.9098230088495576,1.0,206.0,0.8803418803418803,0.0,0.0,truthful,206.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84017,0,auction-all_llm-3c2694988d,17,sealed_single,dm,apv,1,8,False,none,3,1.0,0.0,0.15303318537307123,0.8852251109701965,1.0,70.0,0.445859872611465,0.0,0.2,truthful,70.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84017,0,auction-all_llm-3c2694988d,17,sealed_single,dm,apv,1,8,False,none,4,1.0,0.0,0.11081252889505316,0.9113499768839575,1.0,167.0,0.943502824858757,0.0,0.0,truthful,167.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84017,0,auction-all_llm-3c2694988d,17,sealed_single,dm,apv,1,8,False,none,5,1.0,0.0,0.15084915084915085,0.8868631368631369,1.0,143.0,0.7688172043010753,0.0,0.2,truthful,143.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84017,0,auction-all_llm-3c2694988d,17,sealed_single,dm,apv,1,8,False,none,6,1.0,0.0,0.1128565522943365,0.9097147581645307,1.0,51.0,0.7083333333333334,0.0,0.0,truthful,51.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84017,0,auction-all_llm-3c2694988d,17,sealed_single,dm,apv,1,8,False,none,7,1.0,0.0,0.11287878787878788,0.9096969696969698,1.0,206.0,0.9237668161434978,0.0,0.0,truthful,206.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84017,0,auction-all_llm-3c2694988d,17,sealed_single,dm,apv,1,8,False,none,8,1.0,0.0,0.11237950279046169,0.9100963977676306,1.0,123.0,0.9761904761904762,0.0,0.0,truthful,123.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84001,0,auction-all_llm-42683be4d7,1,sealed_single,dm,apv,1,8,False,none,1,1.0,0.0,0.05095541401273885,0.9617834394904459,1.0,133.0,0.7471910112359551,0.0,0.2,truthful,133.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84001,0,auction-all_llm-42683be4d7,1,sealed_single,dm,apv,1,8,False,none,2,0.9130434782608695,0.0,0.04830917874396135,0.963768115942029,1.0,59.0,0.855072463768116,0.0,0.2,truthful,59.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84001,0,auction-all_llm-42683be4d7,1,sealed_single,dm,apv,1,8,False,none,3,1.0,0.0,0.047619047619047616,0.9642857142857143,1.0,64.0,0.9552238805970149,0.0,0.2,truthful,64.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84001,0,auction-all_llm-42683be4d7,1,sealed_single,dm,apv,1,8,False,none,4,1.0,0.0,0.1113045370471113,0.9109563703623109,1.0,108.0,0.9818181818181818,0.0,0.0,truthful,108.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84001,0,auction-all_llm-42683be4d7,1,sealed_single,dm,apv,1,8,False,none,5,1.0,0.0,0.05128205128205129,0.9615384615384616,1.0,105.0,1.0,0.0,0.2,truthful,105.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84001,0,auction-all_llm-42683be4d7,1,sealed_single,dm,apv,1,8,False,none,6,1.0,0.0,0.07142857142857142,0.9523809523809524,1.0,49.0,0.6447368421052632,0.0,0.4,truthful,49.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84001,0,auction-all_llm-42683be4d7,1,sealed_single,dm,apv,1,8,False,none,7,1.0,0.09154929577464789,0.2034241321192407,0.8372606943046075,0.9267605633802816,61.0,0.7439024390243902,0.0,0.0,truthful,71.0,0.0,1
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84001,0,auction-all_llm-42683be4d7,1,sealed_single,dm,apv,1,8,False,none,8,1.0,0.0,0.11061032863849765,0.9115117370892019,1.0,98.0,0.8828828828828829,0.0,0.0,truthful,98.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84012,0,auction-all_llm-42a562ae40,12,sealed_single,dm,apv,1,8,False,none,1,1.0,0.0,0.11176108374384236,0.9105911330049261,1.0,145.0,0.8011049723756906,0.0,0.0,truthful,145.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84012,0,auction-all_llm-42a562ae40,12,sealed_single,dm,apv,1,8,False,none,2,1.0,0.0,0.10916601101494885,0.912667191188041,1.0,45.0,0.75,0.0,0.0,truthful,45.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84012,0,auction-all_llm-42a562ae40,12,sealed_single,dm,apv,1,8,False,none,3,1.0,0.0,0.11268939393939395,0.9098484848484848,1.0,59.0,0.855072463768116,0.0,0.0,truthful,59.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84012,0,auction-all_llm-42a562ae40,12,sealed_single,dm,apv,1,8,False,none,4,1.0,0.0,0.07627118644067797,0.910411622276029,1.0,51.0,0.8095238095238095,0.0,0.0,truthful,51.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84012,0,auction-all_llm-42a562ae40,12,sealed_single,dm,apv,1,8,False,none,5,1.0,0.0,0.1132936507936508,0.9093650793650794,1.0,32.0,0.5245901639344263,0.0,0.0,truthful,32.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84012,0,auction-all_llm-42a562ae40,12,sealed_single,dm,apv,1,8,False,none,6,1.0,0.0,0.11274404055657426,0.8848047675547406,0.975,108.0,0.54,0.0,0.0,truthful,108.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84012,0,auction-all_llm-42a562ae40,12,sealed_single,dm,apv,1,8,False,none,7,1.0,0.0,0.11229260935143288,0.9101659125188537,1.0,60.0,0.8571428571428571,0.0,0.0,truthful,60.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84012,0,auction-all_llm-42a562ae40,12,sealed_single,dm,apv,1,8,False,none,8,0.9629629629629629,0.0,0.11407407407407408,0.9087407407407408,1.0,59.0,0.7283950617283951,0.0,0.0,truthful,59.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84018,0,auction-all_llm-43fcd1cbb5,18,sealed_single,dm,apv,1,8,False,none,1,0.9020979020979021,0.0,0.1113401523849285,0.9109278780920572,1.0,122.0,0.8531468531468531,0.0,0.0,truthful,122.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84018,0,auction-all_llm-43fcd1cbb5,18,sealed_single,dm,apv,1,8,False,none,2,1.0,0.0,0.05185185185185185,0.8866836301950806,1.0,88.0,0.6717557251908397,0.0,0.2,truthful,92.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84018,0,auction-all_llm-43fcd1cbb5,18,sealed_single,dm,apv,1,8,False,none,3,1.0,0.0,0.1131034961154273,0.8496687182591731,0.9401515151515152,147.0,0.5568181818181818,0.0,0.0,truthful,147.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84018,0,auction-all_llm-43fcd1cbb5,18,sealed_single,dm,apv,1,8,False,none,4,0.85,0.0,0.11308139534883721,0.9095348837209303,1.0,85.0,0.85,0.0,0.0,truthful,85.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84018,0,auction-all_llm-43fcd1cbb5,18,sealed_single,dm,apv,1,8,False,none,5,1.0,0.0,0.11043771043771043,0.9116498316498316,1.0,67.0,0.8933333333333333,0.0,0.0,truthful,67.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84018,0,auction-all_llm-43fcd1cbb5,18,sealed_single,dm,apv,1,8,False,none,6,1.0,0.0,0.1138269100743746,0.9089384719405004,1.0,134.0,0.9370629370629371,0.0,0.0,truthful,134.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84018,0,auction-all_llm-43fcd1cbb5,18,sealed_single,dm,apv,1,8,False,none,7,1.0,0.0,0.11464135021097047,0.9082869198312237,1.0,114.0,0.9047619047619048,0.0,0.0,truthful,114.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84018,0,auction-all_llm-43fcd1cbb5,18,sealed_single,dm,apv,1,8,False,none,8,1.0,0.0,0.11022618668365722,0.9118190506530743,1.0,73.0,0.7525773195876289,0.0,0.0,truthful,73.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84015,0,auction-all_llm-4c40db5339,15,sealed_single,dm,apv,1,8,False,none,1,1.0,0.0,0.11290574282147317,0.9096754057428214,1.0,85.0,0.7798165137614679,0.0,0.0,truthful,85.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84015,0,auction-all_llm-4c40db5339,15,sealed_single,dm,apv,1,8,False,none,2,1.0,0.0,0.15006747638326587,0.8874493927125506,1.0,58.0,0.4027777777777778,0.0,0.2,truthful,90.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84015,0,auction-all_llm-4c40db5339,15,sealed_single,dm,apv,1,8,False,none,3,1.0,0.0,0.11398039215686273,0.9088156862745098,1.0,106.0,0.6666666666666666,0.0,0.0,truthful,106.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84015,0,auction-all_llm-4c40db5339,15,sealed_single,dm,apv,1,8,False,none,4,1.0,0.0,0.075,0.9095652173913044,1.0,98.0,0.7101449275362319,0.0,0.0,truthful,98.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84015,0,auction-all_llm-4c40db5339,15,sealed_single,dm,apv,1,8,False,none,5,1.0,0.0,0.11025828460038986,0.911793372319688,1.0,74.0,0.9367088607594937,0.0,0.0,truthful,74.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84015,0,auction-all_llm-4c40db5339,15,sealed_single,dm,apv,1,8,False,none,6,0.921875,0.0,0.11633522727272727,0.9069318181818182,1.0,54.0,0.84375,0.0,0.0,truthful,54.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84015,0,auction-all_llm-4c40db5339,15,sealed_single,dm,apv,1,8,False,none,7,1.0,0.0,0.11362487360970677,0.9091001011122346,1.0,88.0,0.8,0.0,0.0,truthful,88.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84015,0,auction-all_llm-4c40db5339,15,sealed_single,dm,apv,1,8,False,none,8,0.9090909090909091,0.0,0.11123251748251747,0.911013986013986,1.0,122.0,0.8531468531468531,0.0,0.0,truthful,122.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84002,0,auction-all_llm-4d5a72cb7e,2,sealed_single,dm,apv,1,8,False,none,1,1.0,0.0,0.075,0.9104225352112676,1.0,96.0,0.676056338028169,0.0,0.0,truthful,96.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84002,0,auction-all_llm-4d5a72cb7e,2,sealed_single,dm,apv,1,8,False,none,2,1.0,0.0,0.11234294161123429,0.9101256467110126,1.0,61.0,0.391025641025641,0.0,0.0,truthful,61.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84002,0,auction-all_llm-4d5a72cb7e,2,sealed_single,dm,apv,1,8,False,none,3,1.0,0.0,0.10650406504065041,0.9147967479674797,1.0,53.0,0.8833333333333333,0.0,0.0,truthful,53.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84002,0,auction-all_llm-4d5a72cb7e,2,sealed_single,dm,apv,1,8,False,none,4,1.0,0.0,0.11889400921658985,0.9048847926267282,1.0,51.0,0.6710526315789473,0.0,0.0,truthful,51.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84002,0,auction-all_llm-4d5a72cb7e,2,sealed_single,dm,apv,1,8,False,none,5,1.0,0.0,0.1131578947368421,0.9094736842105263,1.0,93.0,0.6503496503496503,0.0,0.0,truthful,93.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84002,0,auction-all_llm-4d5a72cb7e,2,sealed_single,dm,apv,1,8,False,none,6,1.0,0.0,0.1087912087912088,0.912967032967033,1.0,66.0,0.6666666666666666,0.0,0.0,truthful,66.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84002,0,auction-all_llm-4d5a72cb7e,2,sealed_single,dm,apv,1,8,False,none,7,1.0,0.0,0.11113365800865802,0.9110930735930737,1.0,76.0,0.9156626506024096,0.0,0.0,truthful,76.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84002,0,auction-all_llm-4d5a72cb7e,2,sealed_single,dm,apv,1,8,False,none,8,1.0,0.0,0.03636363636363636,0.9107692307692308,1.0,94.0,0.6573426573426573,0.0,0.0,truthful,94.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84010,0,auction-all_llm-6081b2b2f4,10,sealed_single,dm,apv,1,8,False,none,1,1.0,0.0,0.11158536585365852,0.9107317073170732,1.0,43.0,0.8113207547169812,0.0,0.0,truthful,43.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84010,0,auction-all_llm-6081b2b2f4,10,sealed_single,dm,apv,1,8,False,none,2,1.0,0.0,0.11210619918699186,0.9103150406504066,1.0,99.0,0.8608695652173913,0.0,0.0,truthful,99.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84010,0,auction-all_llm-6081b2b2f4,10,sealed_single,dm,apv,1,8,False,none,3,0.8571428571428571,0.0,0.11328889432485323,0.9093688845401176,1.0,95.0,0.8482142857142857,0.0,0.0,truthful,95.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84010,0,auction-all_llm-6081b2b2f4,10,sealed_single,dm,apv,1,8,False,none,4,1.0,0.0,0.11396103896103896,0.9088311688311688,1.0,116.0,0.6137566137566137,0.0,0.0,truthful,116.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84010,0,auction-all_llm-6081b2b2f4,10,sealed_single,dm,apv,1,8,False,none,5,1.0,0.0,0.1108517260894171,0.9113186191284663,1.0,93.0,0.808695652173913,0.0,0.0,truthful,93.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84010,0,auction-all_llm-6081b2b2f4,10,sealed_single,dm,apv,1,8,False,none,6,0.9206349206349206,0.0,0.11367880485527543,0.9090569561157796,1.0,107.0,0.8492063492063492,0.0,0.0,truthful,107.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84010,0,auction-all_llm-6081b2b2f4,10,sealed_single,dm,apv,1,8,False,none,7,1.0,0.0,0.11235119047619047,0.9101190476190476,1.0,123.0,0.8145695364238411,0.0,0.0,truthful,123.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84010,0,auction-all_llm-6081b2b2f4,10,sealed_single,dm,apv,1,8,False,none,8,1.0,0.0,0.11339285714285713,0.9092857142857141,1.0,78.0,0.5652173913043478,0.0,0.0,truthful,78.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84007,0,auction-all_llm-70e45aaa8a,7,sealed_single,dm,apv,1,8,False,none,1,1.0,0.0,0.11534992784992786,0.9077200577200577,1.0,92.0,0.6301369863013698,0.0,0.0,truthful,92.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84007,0,auction-all_llm-70e45aaa8a,7,sealed_single,dm,apv,1,8,False,none,2,0.7008547008547008,0.0,0.11155103066867772,0.9107591754650578,1.0,82.0,0.7008547008547008,0.0,0.0,truthful,82.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84007,0,auction-all_llm-70e45aaa8a,7,sealed_single,dm,apv,1,8,False,none,3,1.0,0.0,0.1148018648018648,0.9081585081585082,1.0,92.0,1.0,0.0,0.0,truthful,92.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84007,0,auction-all_llm-70e45aaa8a,7,sealed_single,dm,apv,1,8,False,none,4,0.9157894736842105,0.0,0.11246036778693722,0.9100317057704501,1.0,80.0,0.8421052631578947,0.0,0.0,truthful,80.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84007,0,auction-all_llm-70e45aaa8a,7,sealed_single,dm,apv,1,8,False,none,5,1.0,0.0,0.0990990990990991,0.9256756756756757,1.0,65.0,0.9027777777777778,0.0,0.2,truthful,65.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84007,0,auction-all_llm-70e45aaa8a,7,sealed_single,dm,apv,1,8,False,none,6,1.0,0.0,0.11041666666666666,0.9116666666666667,1.0,65.0,0.8125,0.0,0.0,truthful,65.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84007,0,auction-all_llm-70e45aaa8a,7,sealed_single,dm,apv,1,8,False,none,7,1.0,0.0,0.11458333333333334,0.9083333333333332,1.0,76.0,0.6551724137931034,0.0,0.0,truthful,76.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84007,0,auction-all_llm-70e45aaa8a,7,sealed_single,dm,apv,1,8,False,none,8,1.0,0.0,0.07446808510638298,0.9098132870169344,1.0,75.0,0.7653061224489796,0.0,0.0,truthful,75.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84021,0,auction-all_llm-851dc94f46,21,sealed_single,dm,apv,1,8,False,none,1,0.7230769230769231,0.0,0.11396219352423731,0.9088302451806101,1.0,136.0,0.6974358974358974,0.0,0.0,truthful,136.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84021,0,auction-all_llm-851dc94f46,21,sealed_single,dm,apv,1,8,False,none,2,0.8556701030927835,0.0,0.14727540500736377,0.8895434462444771,1.0,73.0,0.7525773195876289,0.0,0.2,truthful,73.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84021,0,auction-all_llm-851dc94f46,21,sealed_single,dm,apv,1,8,False,none,3,1.0,0.0,0.1156084656084656,0.9075132275132276,1.0,57.0,0.9344262295081968,0.0,0.0,truthful,57.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84021,0,auction-all_llm-851dc94f46,21,sealed_single,dm,apv,1,8,False,none,4,1.0,0.0,0.075,0.9099999999999999,1.0,117.0,0.8357142857142857,0.0,0.0,truthful,117.0,0.0,0
R3,/juice2/scr2/siddharth/ii_mats/rational_agents/auction/pkgb_opus48_v1__R3__llm,all_llm,auction-1lot-84021,0,auction-all_llm-851dc94f46,21,sealed_single,dm,apv,1,8,False,none,5,0.9545454545454546,0.0,0.11515151515151514,0.9078787878787878,1.0,56.0,0.8484848484848485,0.0,0.0,truthful,56.0,0.0,0
