cell_id,arm,instance_id,episode_seed,episode_id,seat,card,is_llm_seat,channel,dm_sent,dm_received
O2,all_llm,auction-1lot-84018,1,auction-all_llm-0b8596fd08,4,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84004,0,auction-all_llm-0cf1c1dfba,0,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84004,0,auction-all_llm-0cf1c1dfba,1,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84004,0,auction-all_llm-0cf1c1dfba,2,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84004,0,auction-all_llm-0cf1c1dfba,3,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84004,0,auction-all_llm-0cf1c1dfba,4,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84021,1,auction-all_llm-0f8556245b,0,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84021,1,auction-all_llm-0f8556245b,1,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84021,1,auction-all_llm-0f8556245b,2,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84021,1,auction-all_llm-0f8556245b,3,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84021,1,auction-all_llm-0f8556245b,4,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84002,1,auction-all_llm-121a34ddd8,0,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84002,1,auction-all_llm-121a34ddd8,1,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84002,1,auction-all_llm-121a34ddd8,2,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84002,1,auction-all_llm-121a34ddd8,3,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84002,1,auction-all_llm-121a34ddd8,4,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84011,1,auction-all_llm-16ff98dbe7,0,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84011,1,auction-all_llm-16ff98dbe7,1,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84011,1,auction-all_llm-16ff98dbe7,2,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84011,1,auction-all_llm-16ff98dbe7,3,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84011,1,auction-all_llm-16ff98dbe7,4,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84003,1,auction-all_llm-199181cf9e,0,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84003,1,auction-all_llm-199181cf9e,1,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84003,1,auction-all_llm-199181cf9e,2,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84003,1,auction-all_llm-199181cf9e,3,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84003,1,auction-all_llm-199181cf9e,4,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84018,0,auction-all_llm-1cd205ae14,0,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84018,0,auction-all_llm-1cd205ae14,1,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84018,0,auction-all_llm-1cd205ae14,2,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84018,0,auction-all_llm-1cd205ae14,3,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84018,0,auction-all_llm-1cd205ae14,4,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84008,1,auction-all_llm-24502747ba,0,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84008,1,auction-all_llm-24502747ba,1,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84008,1,auction-all_llm-24502747ba,2,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84008,1,auction-all_llm-24502747ba,3,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84008,1,auction-all_llm-24502747ba,4,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84023,0,auction-all_llm-2926e47585,0,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84023,0,auction-all_llm-2926e47585,1,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84023,0,auction-all_llm-2926e47585,2,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84023,0,auction-all_llm-2926e47585,3,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84023,0,auction-all_llm-2926e47585,4,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84007,0,auction-all_llm-2a108c4b93,0,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84007,0,auction-all_llm-2a108c4b93,1,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84007,0,auction-all_llm-2a108c4b93,2,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84007,0,auction-all_llm-2a108c4b93,3,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84007,0,auction-all_llm-2a108c4b93,4,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84021,0,auction-all_llm-2b75309dba,0,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84021,0,auction-all_llm-2b75309dba,1,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84021,0,auction-all_llm-2b75309dba,2,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84021,0,auction-all_llm-2b75309dba,3,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84021,0,auction-all_llm-2b75309dba,4,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84012,0,auction-all_llm-331a982a05,0,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84012,0,auction-all_llm-331a982a05,1,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84012,0,auction-all_llm-331a982a05,2,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84012,0,auction-all_llm-331a982a05,3,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84012,0,auction-all_llm-331a982a05,4,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84019,1,auction-all_llm-38d64b0fc1,0,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84019,1,auction-all_llm-38d64b0fc1,1,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84019,1,auction-all_llm-38d64b0fc1,2,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84019,1,auction-all_llm-38d64b0fc1,3,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84019,1,auction-all_llm-38d64b0fc1,4,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84007,1,auction-all_llm-4375e34e93,0,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84007,1,auction-all_llm-4375e34e93,1,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84007,1,auction-all_llm-4375e34e93,2,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84007,1,auction-all_llm-4375e34e93,3,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84007,1,auction-all_llm-4375e34e93,4,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84017,1,auction-all_llm-51ea50eaa8,0,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84017,1,auction-all_llm-51ea50eaa8,1,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84017,1,auction-all_llm-51ea50eaa8,2,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84017,1,auction-all_llm-51ea50eaa8,3,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84017,1,auction-all_llm-51ea50eaa8,4,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84019,0,auction-all_llm-51f6c82d7a,0,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84019,0,auction-all_llm-51f6c82d7a,1,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84019,0,auction-all_llm-51f6c82d7a,2,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84019,0,auction-all_llm-51f6c82d7a,3,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84019,0,auction-all_llm-51f6c82d7a,4,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84003,0,auction-all_llm-51f7d28daa,0,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84003,0,auction-all_llm-51f7d28daa,1,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84003,0,auction-all_llm-51f7d28daa,2,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84003,0,auction-all_llm-51f7d28daa,3,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84003,0,auction-all_llm-51f7d28daa,4,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84013,1,auction-all_llm-52747f92d2,0,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84013,1,auction-all_llm-52747f92d2,1,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84013,1,auction-all_llm-52747f92d2,2,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84013,1,auction-all_llm-52747f92d2,3,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84013,1,auction-all_llm-52747f92d2,4,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84005,0,auction-all_llm-5545138dbc,0,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84005,0,auction-all_llm-5545138dbc,1,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84005,0,auction-all_llm-5545138dbc,2,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84005,0,auction-all_llm-5545138dbc,3,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84005,0,auction-all_llm-5545138dbc,4,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84014,0,auction-all_llm-5983e6196d,0,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84014,0,auction-all_llm-5983e6196d,1,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84014,0,auction-all_llm-5983e6196d,2,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84014,0,auction-all_llm-5983e6196d,3,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84014,0,auction-all_llm-5983e6196d,4,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84012,1,auction-all_llm-5d5b9fbf2b,0,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84012,1,auction-all_llm-5d5b9fbf2b,1,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84012,1,auction-all_llm-5d5b9fbf2b,2,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84012,1,auction-all_llm-5d5b9fbf2b,3,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84012,1,auction-all_llm-5d5b9fbf2b,4,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84015,1,auction-all_llm-5dc76d7b36,0,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84015,1,auction-all_llm-5dc76d7b36,1,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84015,1,auction-all_llm-5dc76d7b36,2,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84015,1,auction-all_llm-5dc76d7b36,3,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84015,1,auction-all_llm-5dc76d7b36,4,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84020,0,auction-all_llm-6ace210a44,0,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84020,0,auction-all_llm-6ace210a44,1,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84020,0,auction-all_llm-6ace210a44,2,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84020,0,auction-all_llm-6ace210a44,3,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84020,0,auction-all_llm-6ace210a44,4,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84022,0,auction-all_llm-6fec05bbb3,0,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84022,0,auction-all_llm-6fec05bbb3,1,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84022,0,auction-all_llm-6fec05bbb3,2,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84022,0,auction-all_llm-6fec05bbb3,3,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84022,0,auction-all_llm-6fec05bbb3,4,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84015,0,auction-all_llm-70b166257e,0,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84015,0,auction-all_llm-70b166257e,1,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84015,0,auction-all_llm-70b166257e,2,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84015,0,auction-all_llm-70b166257e,3,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84015,0,auction-all_llm-70b166257e,4,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84010,0,auction-all_llm-760b54cb37,0,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84010,0,auction-all_llm-760b54cb37,1,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84010,0,auction-all_llm-760b54cb37,2,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84010,0,auction-all_llm-760b54cb37,3,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84010,0,auction-all_llm-760b54cb37,4,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84000,0,auction-all_llm-794b424de4,0,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84000,0,auction-all_llm-794b424de4,1,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84000,0,auction-all_llm-794b424de4,2,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84000,0,auction-all_llm-794b424de4,3,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84000,0,auction-all_llm-794b424de4,4,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84009,0,auction-all_llm-9371fb327f,0,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84009,0,auction-all_llm-9371fb327f,1,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84009,0,auction-all_llm-9371fb327f,2,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84009,0,auction-all_llm-9371fb327f,3,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84009,0,auction-all_llm-9371fb327f,4,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84009,1,auction-all_llm-95cd225669,0,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84009,1,auction-all_llm-95cd225669,1,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84009,1,auction-all_llm-95cd225669,2,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84009,1,auction-all_llm-95cd225669,3,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84009,1,auction-all_llm-95cd225669,4,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84004,1,auction-all_llm-97d8b26afa,0,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84004,1,auction-all_llm-97d8b26afa,1,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84004,1,auction-all_llm-97d8b26afa,2,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84004,1,auction-all_llm-97d8b26afa,3,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84004,1,auction-all_llm-97d8b26afa,4,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84014,1,auction-all_llm-9c9994a4ef,0,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84014,1,auction-all_llm-9c9994a4ef,1,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84014,1,auction-all_llm-9c9994a4ef,2,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84014,1,auction-all_llm-9c9994a4ef,3,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84014,1,auction-all_llm-9c9994a4ef,4,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84005,1,auction-all_llm-a2e40337bd,0,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84005,1,auction-all_llm-a2e40337bd,1,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84005,1,auction-all_llm-a2e40337bd,2,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84005,1,auction-all_llm-a2e40337bd,3,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84005,1,auction-all_llm-a2e40337bd,4,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84010,1,auction-all_llm-a3a4de8ee5,0,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84010,1,auction-all_llm-a3a4de8ee5,1,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84010,1,auction-all_llm-a3a4de8ee5,2,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84010,1,auction-all_llm-a3a4de8ee5,3,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84010,1,auction-all_llm-a3a4de8ee5,4,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84011,0,auction-all_llm-b0d7163055,0,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84011,0,auction-all_llm-b0d7163055,1,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84011,0,auction-all_llm-b0d7163055,2,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84011,0,auction-all_llm-b0d7163055,3,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84011,0,auction-all_llm-b0d7163055,4,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84001,1,auction-all_llm-b4eecbf1ad,0,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84001,1,auction-all_llm-b4eecbf1ad,1,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84001,1,auction-all_llm-b4eecbf1ad,2,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84001,1,auction-all_llm-b4eecbf1ad,3,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84001,1,auction-all_llm-b4eecbf1ad,4,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84017,0,auction-all_llm-b588f8cef3,0,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84017,0,auction-all_llm-b588f8cef3,1,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84017,0,auction-all_llm-b588f8cef3,2,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84017,0,auction-all_llm-b588f8cef3,3,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84017,0,auction-all_llm-b588f8cef3,4,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84020,1,auction-all_llm-ba6f6d254a,0,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84020,1,auction-all_llm-ba6f6d254a,1,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84020,1,auction-all_llm-ba6f6d254a,2,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84020,1,auction-all_llm-ba6f6d254a,3,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84020,1,auction-all_llm-ba6f6d254a,4,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84000,1,auction-all_llm-bedb1b8ea5,0,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84000,1,auction-all_llm-bedb1b8ea5,1,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84000,1,auction-all_llm-bedb1b8ea5,2,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84000,1,auction-all_llm-bedb1b8ea5,3,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84000,1,auction-all_llm-bedb1b8ea5,4,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84016,0,auction-all_llm-c4274ad093,0,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84016,0,auction-all_llm-c4274ad093,1,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84016,0,auction-all_llm-c4274ad093,2,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84016,0,auction-all_llm-c4274ad093,3,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84016,0,auction-all_llm-c4274ad093,4,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84008,0,auction-all_llm-cb0943955e,0,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84008,0,auction-all_llm-cb0943955e,1,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84008,0,auction-all_llm-cb0943955e,2,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84008,0,auction-all_llm-cb0943955e,3,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84008,0,auction-all_llm-cb0943955e,4,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84006,1,auction-all_llm-d5f2e8ae27,0,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84006,1,auction-all_llm-d5f2e8ae27,1,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84006,1,auction-all_llm-d5f2e8ae27,2,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84006,1,auction-all_llm-d5f2e8ae27,3,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84006,1,auction-all_llm-d5f2e8ae27,4,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84002,0,auction-all_llm-eb4c5a4644,0,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84002,0,auction-all_llm-eb4c5a4644,1,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84002,0,auction-all_llm-eb4c5a4644,2,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84002,0,auction-all_llm-eb4c5a4644,3,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84002,0,auction-all_llm-eb4c5a4644,4,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84023,1,auction-all_llm-ed485a4fb1,0,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84023,1,auction-all_llm-ed485a4fb1,1,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84023,1,auction-all_llm-ed485a4fb1,2,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84023,1,auction-all_llm-ed485a4fb1,3,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84023,1,auction-all_llm-ed485a4fb1,4,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84022,1,auction-all_llm-ee03e91a2d,0,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84022,1,auction-all_llm-ee03e91a2d,1,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84022,1,auction-all_llm-ee03e91a2d,2,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84022,1,auction-all_llm-ee03e91a2d,3,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84022,1,auction-all_llm-ee03e91a2d,4,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84001,0,auction-all_llm-f1eec702ac,0,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84001,0,auction-all_llm-f1eec702ac,1,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84001,0,auction-all_llm-f1eec702ac,2,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84001,0,auction-all_llm-f1eec702ac,3,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84001,0,auction-all_llm-f1eec702ac,4,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84016,1,auction-all_llm-fc92bfa10b,0,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84016,1,auction-all_llm-fc92bfa10b,1,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84016,1,auction-all_llm-fc92bfa10b,2,hyperscaler,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84016,1,auction-all_llm-fc92bfa10b,3,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84016,1,auction-all_llm-fc92bfa10b,4,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84013,0,auction-all_llm-fea86f07e6,0,regional_operator,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84013,0,auction-all_llm-fea86f07e6,1,sovereign_fund,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84013,0,auction-all_llm-fea86f07e6,2,colocation_reseller,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84013,0,auction-all_llm-fea86f07e6,3,ai_lab,True,silent,0.0,0.0
O2,all_llm,auction-1lot-84013,0,auction-all_llm-fea86f07e6,4,hyperscaler,True,silent,0.0,0.0
O2,one_oracle,auction-1lot-84017,0,auction-one_oracle-0082e58ee3,0,colocation_reseller,True,silent,0.0,0.0
O2,one_oracle,auction-1lot-84017,0,auction-one_oracle-0082e58ee3,1,sovereign_fund,True,silent,0.0,0.0
O2,one_oracle,auction-1lot-84017,0,auction-one_oracle-0082e58ee3,2,regional_operator,False,silent,0.0,0.0
O2,one_oracle,auction-1lot-84017,0,auction-one_oracle-0082e58ee3,3,hyperscaler,True,silent,0.0,0.0
O2,one_oracle,auction-1lot-84017,0,auction-one_oracle-0082e58ee3,4,ai_lab,True,silent,0.0,0.0
O2,one_oracle,auction-1lot-84004,0,auction-one_oracle-0936041cb9,0,hyperscaler,True,silent,0.0,0.0
O2,one_oracle,auction-1lot-84004,0,auction-one_oracle-0936041cb9,1,ai_lab,True,silent,0.0,0.0
O2,one_oracle,auction-1lot-84004,0,auction-one_oracle-0936041cb9,2,colocation_reseller,True,silent,0.0,0.0
O2,one_oracle,auction-1lot-84004,0,auction-one_oracle-0936041cb9,3,sovereign_fund,True,silent,0.0,0.0
