cell_id,arm,instance_id,episode_seed,episode_id,channel,scrambled,sender_card,recipient_card,both_llm_seats,dm_count
O2,all_oracle,auction-1lot-84000,1,auction-all_oracle-3f82440443,silent,False,regional_operator,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84000,1,auction-all_oracle-3f82440443,silent,False,regional_operator,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84000,1,auction-all_oracle-3f82440443,silent,False,regional_operator,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84000,1,auction-all_oracle-3f82440443,silent,False,regional_operator,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84000,1,auction-all_oracle-3f82440443,silent,False,colocation_reseller,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84000,1,auction-all_oracle-3f82440443,silent,False,colocation_reseller,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84000,1,auction-all_oracle-3f82440443,silent,False,colocation_reseller,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84000,1,auction-all_oracle-3f82440443,silent,False,colocation_reseller,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84000,1,auction-all_oracle-3f82440443,silent,False,ai_lab,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84000,1,auction-all_oracle-3f82440443,silent,False,ai_lab,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84000,1,auction-all_oracle-3f82440443,silent,False,ai_lab,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84000,1,auction-all_oracle-3f82440443,silent,False,ai_lab,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84009,1,auction-all_oracle-45e4d4cac2,silent,False,hyperscaler,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84009,1,auction-all_oracle-45e4d4cac2,silent,False,hyperscaler,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84009,1,auction-all_oracle-45e4d4cac2,silent,False,hyperscaler,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84009,1,auction-all_oracle-45e4d4cac2,silent,False,hyperscaler,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84009,1,auction-all_oracle-45e4d4cac2,silent,False,sovereign_fund,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84009,1,auction-all_oracle-45e4d4cac2,silent,False,sovereign_fund,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84009,1,auction-all_oracle-45e4d4cac2,silent,False,sovereign_fund,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84009,1,auction-all_oracle-45e4d4cac2,silent,False,sovereign_fund,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84009,1,auction-all_oracle-45e4d4cac2,silent,False,regional_operator,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84009,1,auction-all_oracle-45e4d4cac2,silent,False,regional_operator,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84009,1,auction-all_oracle-45e4d4cac2,silent,False,regional_operator,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84009,1,auction-all_oracle-45e4d4cac2,silent,False,regional_operator,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84009,1,auction-all_oracle-45e4d4cac2,silent,False,colocation_reseller,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84009,1,auction-all_oracle-45e4d4cac2,silent,False,colocation_reseller,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84009,1,auction-all_oracle-45e4d4cac2,silent,False,colocation_reseller,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84009,1,auction-all_oracle-45e4d4cac2,silent,False,colocation_reseller,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84009,1,auction-all_oracle-45e4d4cac2,silent,False,ai_lab,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84009,1,auction-all_oracle-45e4d4cac2,silent,False,ai_lab,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84009,1,auction-all_oracle-45e4d4cac2,silent,False,ai_lab,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84009,1,auction-all_oracle-45e4d4cac2,silent,False,ai_lab,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84011,0,auction-all_oracle-47e878bbdc,silent,False,ai_lab,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84011,0,auction-all_oracle-47e878bbdc,silent,False,ai_lab,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84011,0,auction-all_oracle-47e878bbdc,silent,False,ai_lab,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84011,0,auction-all_oracle-47e878bbdc,silent,False,ai_lab,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84011,0,auction-all_oracle-47e878bbdc,silent,False,regional_operator,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84011,0,auction-all_oracle-47e878bbdc,silent,False,regional_operator,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84011,0,auction-all_oracle-47e878bbdc,silent,False,regional_operator,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84011,0,auction-all_oracle-47e878bbdc,silent,False,regional_operator,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84011,0,auction-all_oracle-47e878bbdc,silent,False,colocation_reseller,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84011,0,auction-all_oracle-47e878bbdc,silent,False,colocation_reseller,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84011,0,auction-all_oracle-47e878bbdc,silent,False,colocation_reseller,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84011,0,auction-all_oracle-47e878bbdc,silent,False,colocation_reseller,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84011,0,auction-all_oracle-47e878bbdc,silent,False,sovereign_fund,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84011,0,auction-all_oracle-47e878bbdc,silent,False,sovereign_fund,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84011,0,auction-all_oracle-47e878bbdc,silent,False,sovereign_fund,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84011,0,auction-all_oracle-47e878bbdc,silent,False,sovereign_fund,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84011,0,auction-all_oracle-47e878bbdc,silent,False,hyperscaler,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84011,0,auction-all_oracle-47e878bbdc,silent,False,hyperscaler,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84011,0,auction-all_oracle-47e878bbdc,silent,False,hyperscaler,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84011,0,auction-all_oracle-47e878bbdc,silent,False,hyperscaler,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84001,1,auction-all_oracle-550fa41223,silent,False,sovereign_fund,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84001,1,auction-all_oracle-550fa41223,silent,False,sovereign_fund,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84001,1,auction-all_oracle-550fa41223,silent,False,sovereign_fund,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84001,1,auction-all_oracle-550fa41223,silent,False,sovereign_fund,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84001,1,auction-all_oracle-550fa41223,silent,False,regional_operator,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84001,1,auction-all_oracle-550fa41223,silent,False,regional_operator,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84001,1,auction-all_oracle-550fa41223,silent,False,regional_operator,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84001,1,auction-all_oracle-550fa41223,silent,False,regional_operator,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84001,1,auction-all_oracle-550fa41223,silent,False,ai_lab,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84001,1,auction-all_oracle-550fa41223,silent,False,ai_lab,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84001,1,auction-all_oracle-550fa41223,silent,False,ai_lab,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84001,1,auction-all_oracle-550fa41223,silent,False,ai_lab,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84001,1,auction-all_oracle-550fa41223,silent,False,hyperscaler,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84001,1,auction-all_oracle-550fa41223,silent,False,hyperscaler,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84001,1,auction-all_oracle-550fa41223,silent,False,hyperscaler,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84001,1,auction-all_oracle-550fa41223,silent,False,hyperscaler,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84001,1,auction-all_oracle-550fa41223,silent,False,colocation_reseller,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84001,1,auction-all_oracle-550fa41223,silent,False,colocation_reseller,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84001,1,auction-all_oracle-550fa41223,silent,False,colocation_reseller,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84001,1,auction-all_oracle-550fa41223,silent,False,colocation_reseller,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84022,1,auction-all_oracle-5a0bc3eb97,silent,False,hyperscaler,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84022,1,auction-all_oracle-5a0bc3eb97,silent,False,hyperscaler,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84022,1,auction-all_oracle-5a0bc3eb97,silent,False,hyperscaler,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84022,1,auction-all_oracle-5a0bc3eb97,silent,False,hyperscaler,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84022,1,auction-all_oracle-5a0bc3eb97,silent,False,colocation_reseller,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84022,1,auction-all_oracle-5a0bc3eb97,silent,False,colocation_reseller,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84022,1,auction-all_oracle-5a0bc3eb97,silent,False,colocation_reseller,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84022,1,auction-all_oracle-5a0bc3eb97,silent,False,colocation_reseller,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84022,1,auction-all_oracle-5a0bc3eb97,silent,False,sovereign_fund,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84022,1,auction-all_oracle-5a0bc3eb97,silent,False,sovereign_fund,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84022,1,auction-all_oracle-5a0bc3eb97,silent,False,sovereign_fund,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84022,1,auction-all_oracle-5a0bc3eb97,silent,False,sovereign_fund,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84022,1,auction-all_oracle-5a0bc3eb97,silent,False,regional_operator,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84022,1,auction-all_oracle-5a0bc3eb97,silent,False,regional_operator,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84022,1,auction-all_oracle-5a0bc3eb97,silent,False,regional_operator,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84022,1,auction-all_oracle-5a0bc3eb97,silent,False,regional_operator,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84022,1,auction-all_oracle-5a0bc3eb97,silent,False,ai_lab,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84022,1,auction-all_oracle-5a0bc3eb97,silent,False,ai_lab,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84022,1,auction-all_oracle-5a0bc3eb97,silent,False,ai_lab,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84022,1,auction-all_oracle-5a0bc3eb97,silent,False,ai_lab,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84015,0,auction-all_oracle-5e94acb62f,silent,False,hyperscaler,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84015,0,auction-all_oracle-5e94acb62f,silent,False,hyperscaler,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84015,0,auction-all_oracle-5e94acb62f,silent,False,hyperscaler,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84015,0,auction-all_oracle-5e94acb62f,silent,False,hyperscaler,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84015,0,auction-all_oracle-5e94acb62f,silent,False,colocation_reseller,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84015,0,auction-all_oracle-5e94acb62f,silent,False,colocation_reseller,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84015,0,auction-all_oracle-5e94acb62f,silent,False,colocation_reseller,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84015,0,auction-all_oracle-5e94acb62f,silent,False,colocation_reseller,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84015,0,auction-all_oracle-5e94acb62f,silent,False,sovereign_fund,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84015,0,auction-all_oracle-5e94acb62f,silent,False,sovereign_fund,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84015,0,auction-all_oracle-5e94acb62f,silent,False,sovereign_fund,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84015,0,auction-all_oracle-5e94acb62f,silent,False,sovereign_fund,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84015,0,auction-all_oracle-5e94acb62f,silent,False,regional_operator,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84015,0,auction-all_oracle-5e94acb62f,silent,False,regional_operator,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84015,0,auction-all_oracle-5e94acb62f,silent,False,regional_operator,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84015,0,auction-all_oracle-5e94acb62f,silent,False,regional_operator,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84015,0,auction-all_oracle-5e94acb62f,silent,False,ai_lab,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84015,0,auction-all_oracle-5e94acb62f,silent,False,ai_lab,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84015,0,auction-all_oracle-5e94acb62f,silent,False,ai_lab,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84015,0,auction-all_oracle-5e94acb62f,silent,False,ai_lab,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84021,1,auction-all_oracle-636adb7f9b,silent,False,ai_lab,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84021,1,auction-all_oracle-636adb7f9b,silent,False,ai_lab,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84021,1,auction-all_oracle-636adb7f9b,silent,False,ai_lab,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84021,1,auction-all_oracle-636adb7f9b,silent,False,ai_lab,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84021,1,auction-all_oracle-636adb7f9b,silent,False,regional_operator,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84021,1,auction-all_oracle-636adb7f9b,silent,False,regional_operator,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84021,1,auction-all_oracle-636adb7f9b,silent,False,regional_operator,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84021,1,auction-all_oracle-636adb7f9b,silent,False,regional_operator,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84021,1,auction-all_oracle-636adb7f9b,silent,False,sovereign_fund,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84021,1,auction-all_oracle-636adb7f9b,silent,False,sovereign_fund,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84021,1,auction-all_oracle-636adb7f9b,silent,False,sovereign_fund,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84021,1,auction-all_oracle-636adb7f9b,silent,False,sovereign_fund,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84021,1,auction-all_oracle-636adb7f9b,silent,False,colocation_reseller,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84021,1,auction-all_oracle-636adb7f9b,silent,False,colocation_reseller,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84021,1,auction-all_oracle-636adb7f9b,silent,False,colocation_reseller,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84021,1,auction-all_oracle-636adb7f9b,silent,False,colocation_reseller,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84021,1,auction-all_oracle-636adb7f9b,silent,False,hyperscaler,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84021,1,auction-all_oracle-636adb7f9b,silent,False,hyperscaler,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84021,1,auction-all_oracle-636adb7f9b,silent,False,hyperscaler,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84021,1,auction-all_oracle-636adb7f9b,silent,False,hyperscaler,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84005,1,auction-all_oracle-6441b0cfd7,silent,False,sovereign_fund,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84005,1,auction-all_oracle-6441b0cfd7,silent,False,sovereign_fund,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84005,1,auction-all_oracle-6441b0cfd7,silent,False,sovereign_fund,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84005,1,auction-all_oracle-6441b0cfd7,silent,False,sovereign_fund,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84005,1,auction-all_oracle-6441b0cfd7,silent,False,regional_operator,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84005,1,auction-all_oracle-6441b0cfd7,silent,False,regional_operator,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84005,1,auction-all_oracle-6441b0cfd7,silent,False,regional_operator,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84005,1,auction-all_oracle-6441b0cfd7,silent,False,regional_operator,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84005,1,auction-all_oracle-6441b0cfd7,silent,False,ai_lab,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84005,1,auction-all_oracle-6441b0cfd7,silent,False,ai_lab,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84005,1,auction-all_oracle-6441b0cfd7,silent,False,ai_lab,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84005,1,auction-all_oracle-6441b0cfd7,silent,False,ai_lab,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84005,1,auction-all_oracle-6441b0cfd7,silent,False,hyperscaler,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84005,1,auction-all_oracle-6441b0cfd7,silent,False,hyperscaler,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84005,1,auction-all_oracle-6441b0cfd7,silent,False,hyperscaler,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84005,1,auction-all_oracle-6441b0cfd7,silent,False,hyperscaler,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84005,1,auction-all_oracle-6441b0cfd7,silent,False,colocation_reseller,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84005,1,auction-all_oracle-6441b0cfd7,silent,False,colocation_reseller,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84005,1,auction-all_oracle-6441b0cfd7,silent,False,colocation_reseller,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84005,1,auction-all_oracle-6441b0cfd7,silent,False,colocation_reseller,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84021,0,auction-all_oracle-64731e6c04,silent,False,ai_lab,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84021,0,auction-all_oracle-64731e6c04,silent,False,ai_lab,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84021,0,auction-all_oracle-64731e6c04,silent,False,ai_lab,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84021,0,auction-all_oracle-64731e6c04,silent,False,ai_lab,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84021,0,auction-all_oracle-64731e6c04,silent,False,regional_operator,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84021,0,auction-all_oracle-64731e6c04,silent,False,regional_operator,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84021,0,auction-all_oracle-64731e6c04,silent,False,regional_operator,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84021,0,auction-all_oracle-64731e6c04,silent,False,regional_operator,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84021,0,auction-all_oracle-64731e6c04,silent,False,sovereign_fund,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84021,0,auction-all_oracle-64731e6c04,silent,False,sovereign_fund,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84021,0,auction-all_oracle-64731e6c04,silent,False,sovereign_fund,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84021,0,auction-all_oracle-64731e6c04,silent,False,sovereign_fund,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84021,0,auction-all_oracle-64731e6c04,silent,False,colocation_reseller,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84021,0,auction-all_oracle-64731e6c04,silent,False,colocation_reseller,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84021,0,auction-all_oracle-64731e6c04,silent,False,colocation_reseller,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84021,0,auction-all_oracle-64731e6c04,silent,False,colocation_reseller,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84021,0,auction-all_oracle-64731e6c04,silent,False,hyperscaler,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84021,0,auction-all_oracle-64731e6c04,silent,False,hyperscaler,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84021,0,auction-all_oracle-64731e6c04,silent,False,hyperscaler,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84021,0,auction-all_oracle-64731e6c04,silent,False,hyperscaler,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84003,0,auction-all_oracle-6d5f7e8965,silent,False,ai_lab,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84003,0,auction-all_oracle-6d5f7e8965,silent,False,ai_lab,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84003,0,auction-all_oracle-6d5f7e8965,silent,False,ai_lab,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84003,0,auction-all_oracle-6d5f7e8965,silent,False,ai_lab,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84003,0,auction-all_oracle-6d5f7e8965,silent,False,hyperscaler,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84003,0,auction-all_oracle-6d5f7e8965,silent,False,hyperscaler,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84003,0,auction-all_oracle-6d5f7e8965,silent,False,hyperscaler,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84003,0,auction-all_oracle-6d5f7e8965,silent,False,hyperscaler,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84003,0,auction-all_oracle-6d5f7e8965,silent,False,sovereign_fund,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84003,0,auction-all_oracle-6d5f7e8965,silent,False,sovereign_fund,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84003,0,auction-all_oracle-6d5f7e8965,silent,False,sovereign_fund,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84003,0,auction-all_oracle-6d5f7e8965,silent,False,sovereign_fund,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84003,0,auction-all_oracle-6d5f7e8965,silent,False,colocation_reseller,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84003,0,auction-all_oracle-6d5f7e8965,silent,False,colocation_reseller,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84003,0,auction-all_oracle-6d5f7e8965,silent,False,colocation_reseller,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84003,0,auction-all_oracle-6d5f7e8965,silent,False,colocation_reseller,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84003,0,auction-all_oracle-6d5f7e8965,silent,False,regional_operator,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84003,0,auction-all_oracle-6d5f7e8965,silent,False,regional_operator,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84003,0,auction-all_oracle-6d5f7e8965,silent,False,regional_operator,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84003,0,auction-all_oracle-6d5f7e8965,silent,False,regional_operator,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84020,1,auction-all_oracle-6f46d97213,silent,False,colocation_reseller,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84020,1,auction-all_oracle-6f46d97213,silent,False,colocation_reseller,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84020,1,auction-all_oracle-6f46d97213,silent,False,colocation_reseller,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84020,1,auction-all_oracle-6f46d97213,silent,False,colocation_reseller,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84020,1,auction-all_oracle-6f46d97213,silent,False,hyperscaler,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84020,1,auction-all_oracle-6f46d97213,silent,False,hyperscaler,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84020,1,auction-all_oracle-6f46d97213,silent,False,hyperscaler,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84020,1,auction-all_oracle-6f46d97213,silent,False,hyperscaler,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84020,1,auction-all_oracle-6f46d97213,silent,False,sovereign_fund,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84020,1,auction-all_oracle-6f46d97213,silent,False,sovereign_fund,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84020,1,auction-all_oracle-6f46d97213,silent,False,sovereign_fund,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84020,1,auction-all_oracle-6f46d97213,silent,False,sovereign_fund,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84020,1,auction-all_oracle-6f46d97213,silent,False,regional_operator,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84020,1,auction-all_oracle-6f46d97213,silent,False,regional_operator,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84020,1,auction-all_oracle-6f46d97213,silent,False,regional_operator,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84020,1,auction-all_oracle-6f46d97213,silent,False,regional_operator,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84020,1,auction-all_oracle-6f46d97213,silent,False,ai_lab,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84020,1,auction-all_oracle-6f46d97213,silent,False,ai_lab,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84020,1,auction-all_oracle-6f46d97213,silent,False,ai_lab,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84020,1,auction-all_oracle-6f46d97213,silent,False,ai_lab,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84018,0,auction-all_oracle-9485890e7b,silent,False,ai_lab,sovereign_fund,False,0.0
O2,all_oracle,auction-1lot-84018,0,auction-all_oracle-9485890e7b,silent,False,ai_lab,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84018,0,auction-all_oracle-9485890e7b,silent,False,ai_lab,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84018,0,auction-all_oracle-9485890e7b,silent,False,ai_lab,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84018,0,auction-all_oracle-9485890e7b,silent,False,sovereign_fund,ai_lab,False,0.0
O2,all_oracle,auction-1lot-84018,0,auction-all_oracle-9485890e7b,silent,False,sovereign_fund,regional_operator,False,0.0
O2,all_oracle,auction-1lot-84018,0,auction-all_oracle-9485890e7b,silent,False,sovereign_fund,hyperscaler,False,0.0
O2,all_oracle,auction-1lot-84018,0,auction-all_oracle-9485890e7b,silent,False,sovereign_fund,colocation_reseller,False,0.0
O2,all_oracle,auction-1lot-84018,0,auction-all_oracle-9485890e7b,silent,False,regional_operator,ai_lab,False,0.0
